Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-232.203021
C=C(C)OC,Frag_2,-232.384264
C=CC,Frag_3,-117.859701
C1=CCCC1,Frag_4,-195.258412
C=C(C)C#N,Frag_5,-210.124363
c1cc[nH]c1,Frag_6,-210.138902
C=C(C)N,Frag_7,-173.217480
C=CN,Frag_8,-133.916242
C=C(C)C(=C)C,Frag_9,-234.542870
c1ccncc1,Frag_10,-248.253175
C=C(C)C(=O)O,Frag_11,-306.471182
C=C(C)C(N)=O,Frag_12,-286.581886
C=C(C)C(C)=O,Frag_13,-270.503563
CC(=O)C(C)=O,Frag_14,-306.463252
CC(C)=O,Frag_15,-193.123459
C1CCCC1,Frag_16,-196.464671
CC(C)C#N,Frag_17,-211.333250
CCC,Frag_18,-119.072209
C1CC1,Frag_19,-117.844674
C=C(C)C1CC1,Frag_20,-234.523823
C=C(C)NC,Frag_21,-212.500831
CNC,Frag_22,-135.108074
COC,Frag_23,-154.987360
C=C(C)CC,Frag_24,-196.452665
NC(N)[N+](=O)[O-],Frag_25,-355.733396
NC(N)N,Frag_26,-206.520810
C1NCNCN1,Frag_27,-283.903968
CN(C)[N+](=O)[O-],Frag_28,-339.650946
CC[N+](=O)[O-],Frag_29,-284.326164
CCCN,Frag_30,-174.413389
CCN,Frag_31,-135.119157
CC(C)[N+](=O)[O-],Frag_32,-323.625187
CO[N+](=O)[O-],Frag_33,-320.222642
CCON,Frag_34,-210.292728
CCCO,Frag_35,-194.298529
CON,Frag_36,-170.997771
CCO,Frag_37,-155.003436
CC(C)ON,Frag_38,-249.598460
c1ccoc1,Frag_39,-230.008985
C=C(O)[N+](=O)[O-],Frag_40,-358.353711
C=CO,Frag_41,-153.795878
C1NCNCNCN1,Frag_42,-378.530647
CCCC,Frag_43,-158.365412
CC(C)(C)[N+](=O)[O-],Frag_44,-362.922737
CCN(C)N,Frag_45,-229.724913
CN(C)N,Frag_46,-190.422540
NC[N+](=O)[O-],Frag_47,-300.380784
NCN,Frag_48,-151.170275
CC(C)(C)CO,Frag_49,-272.890663
CC(C)(C)C,Frag_50,-197.664208
C1CCNCC1,Frag_51,-251.809005
CN(C)N=O,Frag_52,-264.451451
C=C(C)O,Frag_53,-193.102511
C=C(C)[N+](=O)[O-],Frag_54,-322.411932
C=C(C)C,Frag_55,-157.159878
C[N+](=O)[O-],Frag_56,-245.026673
C=C(C)CN,Frag_57,-212.500079
C=C[N+](=O)[O-],Frag_58,-283.109169
CC(O)CO,Frag_59,-269.529242
CC(C)O,Frag_60,-194.304383
CC(N)[N+](=O)[O-],Frag_61,-339.681382
CCC(N)N,Frag_62,-229.765583
CC(N)N,Frag_63,-190.470511
C1CCNC1,Frag_64,-212.507012
CC(N)C(=O)O,Frag_65,-323.726968
COC(C)=O,Frag_66,-268.370650
CC(=O)O,Frag_67,-229.079731
C1CCC1,Frag_68,-157.141134
CC(C)C(=O)O,Frag_69,-307.678327
C1OCOCO1,Frag_70,-343.557160
CC(O)O,Frag_71,-230.245081
OCO,Frag_72,-190.945730
CC(C)=C(C)C,Frag_73,-235.749741
C/N=[N+](/C)[O-],Frag_74,-264.444726
C=C(C)N=N,Frag_75,-227.329820
C=C(C)[N+](=N)[O-],Frag_76,-302.520153
C[N+](=N)[O-],Frag_77,-225.137652
CN=N,Frag_78,-149.934089
CC(=O)N(C)C,Frag_79,-287.773889
CN(C)C,Frag_80,-174.398407
C=CCC,Frag_81,-157.153891
CC=C(C)C,Frag_82,-196.456291
C=NC,Frag_83,-133.907868
CC=N,Frag_84,-133.921143
C=CC(=C)C,Frag_85,-195.242058
C/C=C\C,Frag_86,-157.157110
C=CC=C,Frag_87,-155.948124
C/C(N)=C(\C)N,Frag_88,-267.863293
C=CC(=C)N,Frag_89,-211.303270
C/C=C(\C)N,Frag_90,-212.511804
C/C(O)=C(\C)O,Frag_91,-307.623404
C=CC(=C)O,Frag_92,-231.185450
C=C(N)C(=C)O,Frag_93,-286.541174
C/C=C(\C)O,Frag_94,-232.394350
C=C(N)O,Frag_95,-209.159670
CC(C)=C(C)N,Frag_96,-251.807324
COC(C)O,Frag_97,-269.533031
CN(N)CN,Frag_98,-245.769238
CC(C)C,Frag_99,-158.368292
CNC(C)C,Frag_100,-213.702357
CCNC,Frag_101,-174.405990
CCC(C)N,Frag_102,-213.712048
C/C=N\C,Frag_103,-173.206876
C=CN=C,Frag_104,-171.994987
C=C(C)C=N,Frag_105,-211.305812
C/C=C\N,Frag_106,-173.213051
C=C(N)OC,Frag_107,-248.436402
C=COC,Frag_108,-193.081281
C/C=C(/N)O,Frag_109,-248.454629
C/C=C\O,Frag_110,-193.094787
CC(C)N,Frag_111,-174.417531
C/C=C(/C)N,Frag_112,-212.514081
CCC(C)C,Frag_113,-197.661252
CC1CCC1,Frag_114,-196.439553
CN=[N+](C)[O-],Frag_115,-264.444725
