Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-231.891970
C=C(C)OC,Frag_2,-232.082625
C=CC,Frag_3,-117.683126
C1=CCCC1,Frag_4,-194.985872
C=C(C)C#N,Frag_5,-209.849866
c1cc[nH]c1,Frag_6,-209.873431
C=C(C)N,Frag_7,-172.982250
C=CN,Frag_8,-133.736594
C=C(C)C(=C)C,Frag_9,-234.210772
c1ccncc1,Frag_10,-247.938158
C=C(C)C(=O)O,Frag_11,-306.111839
C=C(C)C(N)=O,Frag_12,-286.232441
C=C(C)C(C)=O,Frag_13,-270.157728
CC(=O)C(C)=O,Frag_14,-306.103403
CC(C)=O,Frag_15,-192.878505
C1CCCC1,Frag_16,-196.183089
CC(C)C#N,Frag_17,-211.049253
CCC,Frag_18,-118.886606
C1CC1,Frag_19,-117.673508
C=C(C)C1CC1,Frag_20,-234.196223
C=C(C)NC,Frag_21,-212.210150
CNC,Frag_22,-134.917671
COC,Frag_23,-154.786286
C=C(C)CC,Frag_24,-196.165804
NC(N)[N+](=O)[O-],Frag_25,-355.366367
NC(N)N,Frag_26,-206.267134
C1NCNCN1,Frag_27,-283.553696
CN(C)[N+](=O)[O-],Frag_28,-339.289651
CC[N+](=O)[O-],Frag_29,-284.022169
CCCN,Frag_30,-174.168453
CCN,Frag_31,-134.929303
CC(C)[N+](=O)[O-],Frag_32,-323.266113
CO[N+](=O)[O-],Frag_33,-319.910317
CCON,Frag_34,-210.034986
CCCO,Frag_35,-194.043148
CON,Frag_36,-170.794239
CCO,Frag_37,-154.803379
CC(C)ON,Frag_38,-249.284435
c1ccoc1,Frag_39,-229.733397
C=C(O)[N+](=O)[O-],Frag_40,-357.993373
C=CO,Frag_41,-153.606515
C1NCNCNCN1,Frag_42,-378.066487
CCCC,Frag_43,-158.124645
CC(C)(C)[N+](=O)[O-],Frag_44,-362.510252
CCN(C)N,Frag_45,-229.420835
CN(C)N,Frag_46,-190.173703
NC[N+](=O)[O-],Frag_47,-300.073076
NCN,Frag_48,-150.976037
CC(C)(C)CO,Frag_49,-272.527365
CC(C)(C)C,Frag_50,-197.370020
C1CCNCC1,Frag_51,-251.467979
CN(C)N=O,Frag_52,-264.152800
C=C(C)O,Frag_53,-192.857516
C=C(C)[N+](=O)[O-],Frag_54,-322.062440
C=C(C)C,Frag_55,-156.928243
C[N+](=O)[O-],Frag_56,-244.777989
C=C(C)CN,Frag_57,-212.209130
C=C[N+](=O)[O-],Frag_58,-282.814216
CC(O)CO,Frag_59,-269.203481
CC(C)O,Frag_60,-194.049300
CC(N)[N+](=O)[O-],Frag_61,-339.318618
CCC(N)N,Frag_62,-229.460974
CC(N)N,Frag_63,-190.220991
C1CCNC1,Frag_64,-212.220771
CC(N)C(=O)O,Frag_65,-323.354076
COC(C)=O,Frag_66,-268.055402
CC(=O)O,Frag_67,-228.822376
C1CCC1,Frag_68,-156.915270
CC(C)C(=O)O,Frag_69,-307.309966
C1OCOCO1,Frag_70,-343.174580
CC(O)O,Frag_71,-229.975606
OCO,Frag_72,-190.731814
CC(C)=C(C)C,Frag_73,-235.409536
C/N=[N+](/C)[O-],Frag_74,-264.146974
C=C(C)N=N,Frag_75,-227.046581
C=C(C)[N+](=N)[O-],Frag_76,-302.179082
C[N+](=N)[O-],Frag_77,-224.896799
CN=N,Frag_78,-149.753167
CC(=O)N(C)C,Frag_79,-287.415288
CN(C)C,Frag_80,-174.152933
C=CCC,Frag_81,-156.921472
CC=C(C)C,Frag_82,-196.169916
C=NC,Frag_83,-133.727422
CC=N,Frag_84,-133.741034
C=CC(=C)C,Frag_85,-194.963929
C/C=C\C,Frag_86,-156.925509
C=CC=C,Frag_87,-155.725087
C/C(N)=C(\C)N,Frag_88,-267.515210
C=CC(=C)N,Frag_89,-211.022066
C/C=C(\C)N,Frag_90,-212.221768
C/C(O)=C(\C)O,Frag_91,-307.255160
C=CC(=C)O,Frag_92,-230.894707
C=C(N)C(=C)O,Frag_93,-286.191892
C/C=C(\C)O,Frag_94,-232.094548
C=C(N)O,Frag_95,-208.910664
CC(C)=C(C)N,Frag_96,-251.463471
COC(C)O,Frag_97,-269.206905
CN(N)CN,Frag_98,-245.460383
CC(C)C,Frag_99,-158.127910
CNC(C)C,Frag_100,-213.401895
CCNC,Frag_101,-174.159798
CCC(C)N,Frag_102,-213.412056
C/C=N\C,Frag_103,-172.971511
C=CN=C,Frag_104,-171.768885
C=C(C)C=N,Frag_105,-211.024799
C/C=C\N,Frag_106,-172.978329
C=C(N)OC,Frag_107,-248.130462
C=COC,Frag_108,-192.835376
C/C=C(/N)O,Frag_109,-248.150920
C/C=C\O,Frag_110,-192.849790
CC(C)N,Frag_111,-174.172650
C/C=C(/C)N,Frag_112,-212.224145
CCC(C)C,Frag_113,-197.365918
CC1CCC1,Frag_114,-196.158732
CN=[N+](C)[O-],Frag_115,-264.146974
