Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-232.067682
C=C(C)OC,Frag_2,-232.245072
C=CC,Frag_3,-117.788479
C1=CCCC1,Frag_4,-195.153252
C=C(C)C#N,Frag_5,-209.991806
c1cc[nH]c1,Frag_6,-210.015160
C=C(C)N,Frag_7,-173.114126
C=CN,Frag_8,-133.831377
C=C(C)C(=C)C,Frag_9,-234.411338
c1ccncc1,Frag_10,-248.106453
C=C(C)C(=O)O,Frag_11,-306.279003
C=C(C)C(N)=O,Frag_12,-286.407043
C=C(C)C(C)=O,Frag_13,-270.342707
CC(=O)C(C)=O,Frag_14,-306.272011
CC(C)=O,Frag_15,-193.005021
C1CCCC1,Frag_16,-196.366145
CC(C)C#N,Frag_17,-211.207247
CCC,Frag_18,-119.007771
C1CC1,Frag_19,-117.780959
C=C(C)C1CC1,Frag_20,-234.398348
C=C(C)NC,Frag_21,-212.379292
CNC,Frag_22,-135.029854
COC,Frag_23,-154.891668
C=C(C)CC,Frag_24,-196.344868
NC(N)[N+](=O)[O-],Frag_25,-355.510842
NC(N)N,Frag_26,-206.394979
C1NCNCN1,Frag_27,-283.746530
CN(C)[N+](=O)[O-],Frag_28,-339.443964
CC[N+](=O)[O-],Frag_29,-284.150230
CCCN,Frag_30,-174.316622
CCN,Frag_31,-135.040774
CC(C)[N+](=O)[O-],Frag_32,-323.431101
CO[N+](=O)[O-],Frag_33,-320.016896
CCON,Frag_34,-210.164856
CCCO,Frag_35,-194.183755
CON,Frag_36,-170.888114
CCO,Frag_37,-154.907431
CC(C)ON,Frag_38,-249.451319
c1ccoc1,Frag_39,-229.868431
C=C(O)[N+](=O)[O-],Frag_40,-358.123151
C=CO,Frag_41,-153.693925
C1NCNCNCN1,Frag_42,-378.323261
CCCC,Frag_43,-158.282569
CC(C)(C)[N+](=O)[O-],Frag_44,-362.712298
CCN(C)N,Frag_45,-229.595110
CN(C)N,Frag_46,-190.311209
NC[N+](=O)[O-],Frag_47,-300.190871
NCN,Frag_48,-151.077589
CC(C)(C)CO,Frag_49,-272.741628
CC(C)(C)C,Frag_50,-197.564873
C1CCNCC1,Frag_51,-251.679672
CN(C)N=O,Frag_52,-264.291116
C=C(C)O,Frag_53,-192.982037
C=C(C)[N+](=O)[O-],Frag_54,-322.211979
C=C(C)C,Frag_55,-157.070466
C[N+](=O)[O-],Frag_56,-244.869357
C=C(C)CN,Frag_57,-212.378356
C=C[N+](=O)[O-],Frag_58,-282.926910
CC(O)CO,Frag_59,-269.363823
CC(C)O,Frag_60,-194.189779
CC(N)[N+](=O)[O-],Frag_61,-339.473334
CCC(N)N,Frag_62,-229.635533
CC(N)N,Frag_63,-190.359192
C1CCNC1,Frag_64,-212.394597
CC(N)C(=O)O,Frag_65,-323.526873
COC(C)=O,Frag_66,-268.202665
CC(=O)O,Frag_67,-228.931058
C1CCC1,Frag_68,-157.060641
CC(C)C(=O)O,Frag_69,-307.492738
C1OCOCO1,Frag_70,-343.346409
CC(O)O,Frag_71,-230.099029
OCO,Frag_72,-190.818987
CC(C)=C(C)C,Frag_73,-235.625039
C/N=[N+](/C)[O-],Frag_74,-264.284045
C=C(C)N=N,Frag_75,-227.191768
C=C(C)[N+](=N)[O-],Frag_76,-302.335785
C[N+](=N)[O-],Frag_77,-224.996034
CN=N,Frag_78,-149.839802
CC(=O)N(C)C,Frag_79,-287.605619
CN(C)C,Frag_80,-174.301660
C=CCC,Frag_81,-157.063563
CC=C(C)C,Frag_82,-196.348705
C=NC,Frag_83,-133.824670
CC=N,Frag_84,-133.837963
C=CC(=C)C,Frag_85,-195.127531
C/C=C\C,Frag_86,-157.067389
C=CC=C,Frag_87,-155.851286
C/C(N)=C(\C)N,Frag_88,-267.710470
C=CC(=C)N,Frag_89,-211.174772
C/C=C(\C)N,Frag_90,-212.390323
C/C(O)=C(\C)O,Frag_91,-307.446828
C=CC(=C)O,Frag_92,-231.039642
C=C(N)C(=C)O,Frag_93,-286.363975
C/C=C(\C)O,Frag_94,-232.255666
C=C(N)O,Frag_95,-209.023742
CC(C)=C(C)N,Frag_96,-251.668536
COC(C)O,Frag_97,-269.368164
CN(N)CN,Frag_98,-245.625051
CC(C)C,Frag_99,-158.285754
CNC(C)C,Frag_100,-213.587315
CCNC,Frag_101,-174.308366
CCC(C)N,Frag_102,-213.596691
C/C=N\C,Frag_103,-173.104778
C=CN=C,Frag_104,-171.886941
C=C(C)C=N,Frag_105,-211.179964
C/C=C\N,Frag_106,-173.109680
C=C(N)OC,Frag_107,-248.287892
C=COC,Frag_108,-192.956785
C/C=C(/N)O,Frag_109,-248.302071
C/C=C\O,Frag_110,-192.975645
CC(C)N,Frag_111,-174.320690
C/C=C(/C)N,Frag_112,-212.392520
CCC(C)C,Frag_113,-197.560629
