Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-231.911110
C=C(C)OC,Frag_2,-232.097313
C=CC,Frag_3,-117.698631
C1=CCCC1,Frag_4,-195.010480
C=C(C)C#N,Frag_5,-209.857772
c1cc[nH]c1,Frag_6,-209.885136
C=C(C)N,Frag_7,-172.997096
C=CN,Frag_8,-133.745417
C=C(C)C(=C)C,Frag_9,-234.235954
c1ccncc1,Frag_10,-247.950020
C=C(C)C(=O)O,Frag_11,-306.115437
C=C(C)C(N)=O,Frag_12,-286.240550
C=C(C)C(C)=O,Frag_13,-270.171472
CC(=O)C(C)=O,Frag_14,-306.106028
CC(C)=O,Frag_15,-192.888245
C1CCCC1,Frag_16,-196.213796
CC(C)C#N,Frag_17,-211.064585
CCC,Frag_18,-118.908439
C1CC1,Frag_19,-117.691667
C=C(C)C1CC1,Frag_20,-234.224331
C=C(C)NC,Frag_21,-212.229725
CNC,Frag_22,-134.933126
COC,Frag_23,-154.796527
C=C(C)CC,Frag_24,-196.192279
NC(N)[N+](=O)[O-],Frag_25,-355.345006
NC(N)N,Frag_26,-206.276772
C1NCNCN1,Frag_27,-283.570353
CN(C)[N+](=O)[O-],Frag_28,-339.272414
CC[N+](=O)[O-],Frag_29,-284.007902
CCCN,Frag_30,-174.189529
CCN,Frag_31,-134.945027
CC(C)[N+](=O)[O-],Frag_32,-323.257177
CO[N+](=O)[O-],Frag_33,-319.878753
CCON,Frag_34,-210.041477
CCCO,Frag_35,-194.060024
CON,Frag_36,-170.796025
CCO,Frag_37,-154.814813
CC(C)ON,Frag_38,-249.297038
c1ccoc1,Frag_39,-229.738934
C=C(O)[N+](=O)[O-],Frag_40,-357.964712
C=CO,Frag_41,-153.610651
C1NCNCNCN1,Frag_42,-378.086467
CCCC,Frag_43,-158.151929
CC(C)(C)[N+](=O)[O-],Frag_44,-362.505952
CCN(C)N,Frag_45,-229.439484
CN(C)N,Frag_46,-190.186403
NC[N+](=O)[O-],Frag_47,-300.052182
NCN,Frag_48,-150.985979
CC(C)(C)CO,Frag_49,-272.554204
CC(C)(C)C,Frag_50,-197.402253
C1CCNCC1,Frag_51,-251.497484
CN(C)N=O,Frag_52,-264.145183
C=C(C)O,Frag_53,-192.867768
C=C(C)[N+](=O)[O-],Frag_54,-322.046655
C=C(C)C,Frag_55,-156.949315
C[N+](=O)[O-],Frag_56,-244.758339
C=C(C)CN,Frag_57,-212.229276
C=C[N+](=O)[O-],Frag_58,-282.793230
CC(O)CO,Frag_59,-269.215954
CC(C)O,Frag_60,-194.066021
CC(N)[N+](=O)[O-],Frag_61,-339.303017
CCC(N)N,Frag_62,-229.481924
CC(N)N,Frag_63,-190.236639
C1CCNC1,Frag_64,-212.244775
CC(N)C(=O)O,Frag_65,-323.358721
COC(C)=O,Frag_66,-268.059524
CC(=O)O,Frag_67,-228.821278
C1CCC1,Frag_68,-156.939191
CC(C)C(=O)O,Frag_69,-307.320151
C1OCOCO1,Frag_70,-343.177112
CC(O)O,Frag_71,-229.982491
OCO,Frag_72,-190.733074
CC(C)=C(C)C,Frag_73,-235.440755
C/N=[N+](/C)[O-],Frag_74,-264.138417
C=C(C)N=N,Frag_75,-227.050584
C=C(C)[N+](=N)[O-],Frag_76,-302.168275
C[N+](=N)[O-],Frag_77,-224.882140
CN=N,Frag_78,-149.751599
CC(=O)N(C)C,Frag_79,-287.428542
CN(C)C,Frag_80,-174.173128
C=CCC,Frag_81,-156.942721
CC=C(C)C,Frag_82,-196.196269
C=NC,Frag_83,-133.735257
CC=N,Frag_84,-133.749700
C=CC(=C)C,Frag_85,-194.983909
C/C=C\C,Frag_86,-156.946470
C=CC=C,Frag_87,-155.739204
C/C(N)=C(\C)N,Frag_88,-267.534028
C=CC(=C)N,Frag_89,-211.035286
C/C=C(\C)N,Frag_90,-212.241784
C/C(O)=C(\C)O,Frag_91,-307.264778
C=CC(=C)O,Frag_92,-230.902977
C=C(N)C(=C)O,Frag_93,-286.199669
C/C=C(\C)O,Frag_94,-232.109834
C=C(N)O,Frag_95,-208.913405
CC(C)=C(C)N,Frag_96,-251.488233
COC(C)O,Frag_97,-269.217947
CN(N)CN,Frag_98,-245.473516
CC(C)C,Frag_99,-158.155110
CNC(C)C,Frag_100,-213.428039
CCNC,Frag_101,-174.181021
CCC(C)N,Frag_102,-213.438659
C/C=N\C,Frag_103,-172.984704
C=CN=C,Frag_104,-171.775274
C=C(C)C=N,Frag_105,-211.037423
C/C=C\N,Frag_106,-172.992536
C=C(N)OC,Frag_107,-248.139250
C=COC,Frag_108,-192.843983
C/C=C(/N)O,Frag_109,-248.160706
C/C=C\O,Frag_110,-192.859714
CC(C)N,Frag_111,-174.193855
C/C=C(/C)N,Frag_112,-212.244131
CCC(C)C,Frag_113,-197.398454
CC1CCC1,Frag_114,-196.188010
CN=[N+](C)[O-],Frag_115,-264.138417
