Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-231.888920
C=C(C)OC,Frag_2,-232.078830
C=CC,Frag_3,-117.681641
C1=CCCC1,Frag_4,-194.982125
C=C(C)C#N,Frag_5,-209.847347
c1cc[nH]c1,Frag_6,-209.871324
C=C(C)N,Frag_7,-172.979647
C=CN,Frag_8,-133.735422
C=C(C)C(=C)C,Frag_9,-234.205228
c1ccncc1,Frag_10,-247.935477
C=C(C)C(=O)O,Frag_11,-306.107979
C=C(C)C(N)=O,Frag_12,-286.228101
C=C(C)C(C)=O,Frag_13,-270.152848
CC(=O)C(C)=O,Frag_14,-306.099317
CC(C)=O,Frag_15,-192.876028
C1CCCC1,Frag_16,-196.178112
CC(C)C#N,Frag_17,-211.045565
CCC,Frag_18,-118.884228
C1CC1,Frag_19,-117.672066
C=C(C)C1CC1,Frag_20,-234.190758
C=C(C)NC,Frag_21,-212.205942
CNC,Frag_22,-134.915788
COC,Frag_23,-154.784559
C=C(C)CC,Frag_24,-196.160962
NC(N)[N+](=O)[O-],Frag_25,-355.362510
NC(N)N,Frag_26,-206.264292
C1NCNCN1,Frag_27,-283.548078
CN(C)[N+](=O)[O-],Frag_28,-339.285692
CC[N+](=O)[O-],Frag_29,-284.019286
CCCN,Frag_30,-174.164625
CCN,Frag_31,-134.927248
CC(C)[N+](=O)[O-],Frag_32,-323.261135
CO[N+](=O)[O-],Frag_33,-319.908539
CCON,Frag_34,-210.031957
CCCO,Frag_35,-194.039689
CON,Frag_36,-170.792918
CCO,Frag_37,-154.801567
CC(C)ON,Frag_38,-249.279779
c1ccoc1,Frag_39,-229.731610
C=C(O)[N+](=O)[O-],Frag_40,-357.991011
C=CO,Frag_41,-153.605552
C1NCNCNCN1,Frag_42,-378.056701
CCCC,Frag_43,-158.120527
CC(C)(C)[N+](=O)[O-],Frag_44,-362.502667
CCN(C)N,Frag_45,-229.415954
CN(C)N,Frag_46,-190.170595
NC[N+](=O)[O-],Frag_47,-300.070514
NCN,Frag_48,-150.974436
CC(C)(C)CO,Frag_49,-272.519096
CC(C)(C)C,Frag_50,-197.363332
C1CCNCC1,Frag_51,-251.461211
CN(C)N=O,Frag_52,-264.149800
C=C(C)O,Frag_53,-192.855207
C=C(C)[N+](=O)[O-],Frag_54,-322.058992
C=C(C)C,Frag_55,-156.925210
C[N+](=O)[O-],Frag_56,-244.776624
C=C(C)CN,Frag_57,-212.204580
C=C[N+](=O)[O-],Frag_58,-282.812409
CC(O)CO,Frag_59,-269.198968
CC(C)O,Frag_60,-194.045714
CC(N)[N+](=O)[O-],Frag_61,-339.314103
CCC(N)N,Frag_62,-229.455905
CC(N)N,Frag_63,-190.217667
C1CCNC1,Frag_64,-212.216336
CC(N)C(=O)O,Frag_65,-323.349445
COC(C)=O,Frag_66,-268.052389
CC(=O)O,Frag_67,-228.820665
C1CCC1,Frag_68,-156.912150
CC(C)C(=O)O,Frag_69,-307.304615
C1OCOCO1,Frag_70,-343.170546
CC(O)O,Frag_71,-229.972872
OCO,Frag_72,-190.730620
CC(C)=C(C)C,Frag_73,-235.403099
C/N=[N+](/C)[O-],Frag_74,-264.144182
C=C(C)N=N,Frag_75,-227.043734
C=C(C)[N+](=N)[O-],Frag_76,-302.175256
C[N+](=N)[O-],Frag_77,-224.895144
CN=N,Frag_78,-149.752318
CC(=O)N(C)C,Frag_79,-287.410021
CN(C)C,Frag_80,-174.149294
C=CCC,Frag_81,-156.918545
CC=C(C)C,Frag_82,-196.165464
C=NC,Frag_83,-133.726334
CC=N,Frag_84,-133.739894
C=CC(=C)C,Frag_85,-194.960242
C/C=C\C,Frag_86,-156.922704
C=CC=C,Frag_87,-155.723106
C/C(N)=C(\C)N,Frag_88,-267.509698
C=CC(=C)N,Frag_89,-211.018820
C/C=C(\C)N,Frag_90,-212.217762
C/C(O)=C(\C)O,Frag_91,-307.250610
C=CC(=C)O,Frag_92,-230.891805
C=C(N)C(=C)O,Frag_93,-286.187682
C/C=C(\C)O,Frag_94,-232.090836
C=C(N)O,Frag_95,-208.908754
CC(C)=C(C)N,Frag_96,-251.457476
COC(C)O,Frag_97,-269.202648
CN(N)CN,Frag_98,-245.456084
CC(C)C,Frag_99,-158.123575
CNC(C)C,Frag_100,-213.396368
CCNC,Frag_101,-174.156537
CCC(C)N,Frag_102,-213.406404
C/C=N\C,Frag_103,-172.969087
C=CN=C,Frag_104,-171.767111
C=C(C)C=N,Frag_105,-211.021332
C/C=C\N,Frag_106,-172.975792
C=C(N)OC,Frag_107,-248.126932
C=COC,Frag_108,-192.833006
C/C=C(/N)O,Frag_109,-248.147626
C/C=C\O,Frag_110,-192.847618
CC(C)N,Frag_111,-174.168776
C/C=C(/C)N,Frag_112,-212.220064
CCC(C)C,Frag_113,-197.359750
CC1CCC1,Frag_114,-196.153836
CN=[N+](C)[O-],Frag_115,-264.144182
