Smiles,MolName,Enthalpy(Hartree)
c1ccccc1,Frag_1,-232.221886
C=C(C)OC,Frag_2,-232.398766
C=CC,Frag_3,-117.867721
C1=CCCC1,Frag_4,-195.275398
C=C(C)C#N,Frag_5,-210.136707
c1cc[nH]c1,Frag_6,-210.152007
C=C(C)N,Frag_7,-173.229271
C=CN,Frag_8,-133.923084
C=C(C)C(=C)C,Frag_9,-234.565482
c1ccncc1,Frag_10,-248.270282
C=C(C)C(=O)O,Frag_11,-306.486351
C=C(C)C(N)=O,Frag_12,-286.599124
C=C(C)C(C)=O,Frag_13,-270.522220
CC(=O)C(C)=O,Frag_14,-306.477979
CC(C)=O,Frag_15,-193.133314
C1CCCC1,Frag_16,-196.483921
CC(C)C#N,Frag_17,-211.347783
CCC,Frag_18,-119.082060
C1CC1,Frag_19,-117.852437
C=C(C)C1CC1,Frag_20,-234.545234
C=C(C)NC,Frag_21,-212.517696
CNC,Frag_22,-135.116584
COC,Frag_23,-154.994096
C=C(C)CC,Frag_24,-196.471102
NC(N)[N+](=O)[O-],Frag_25,-355.746529
NC(N)N,Frag_26,-206.532006
C1NCNCN1,Frag_27,-283.924981
CN(C)[N+](=O)[O-],Frag_28,-339.665205
CC[N+](=O)[O-],Frag_29,-284.336497
CCCN,Frag_30,-174.427127
CCN,Frag_31,-135.127838
CC(C)[N+](=O)[O-],Frag_32,-323.641220
CO[N+](=O)[O-],Frag_33,-320.229819
CCON,Frag_34,-210.303105
CCCO,Frag_35,-194.310416
CON,Frag_36,-171.003285
CCO,Frag_37,-155.010537
CC(C)ON,Frag_38,-249.613478
c1ccoc1,Frag_39,-230.020036
C=C(O)[N+](=O)[O-],Frag_40,-358.364368
C=CO,Frag_41,-153.801217
C1NCNCNCN1,Frag_42,-378.562216
CCCC,Frag_43,-158.380352
CC(C)(C)[N+](=O)[O-],Frag_44,-362.945473
CCN(C)N,Frag_45,-229.742258
CN(C)N,Frag_46,-190.434886
NC[N+](=O)[O-],Frag_47,-300.389980
NCN,Frag_48,-151.177695
CC(C)(C)CO,Frag_49,-272.915212
CC(C)(C)C,Frag_50,-197.686295
C1CCNCC1,Frag_51,-251.833149
CN(C)N=O,Frag_52,-264.463490
C=C(C)O,Frag_53,-193.112465
C=C(C)[N+](=O)[O-],Frag_54,-322.425708
C=C(C)C,Frag_55,-157.173022
C[N+](=O)[O-],Frag_56,-245.032510
C=C(C)CN,Frag_57,-212.517266
C=C[N+](=O)[O-],Frag_58,-283.117746
CC(O)CO,Frag_59,-269.543105
CC(C)O,Frag_60,-194.316482
CC(N)[N+](=O)[O-],Frag_61,-339.695983
CCC(N)N,Frag_62,-229.783186
CC(N)N,Frag_63,-190.483054
C1CCNC1,Frag_64,-212.524685
CC(N)C(=O)O,Frag_65,-323.742868
COC(C)=O,Frag_66,-268.381593
CC(=O)O,Frag_67,-229.086882
C1CCC1,Frag_68,-157.154325
CC(C)C(=O)O,Frag_69,-307.695805
C1OCOCO1,Frag_70,-343.571198
CC(O)O,Frag_71,-230.254141
OCO,Frag_72,-190.950296
CC(C)=C(C)C,Frag_73,-235.773853
C/N=[N+](/C)[O-],Frag_74,-264.456181
C=C(C)N=N,Frag_75,-227.343035
C=C(C)[N+](=N)[O-],Frag_76,-302.536004
C[N+](=N)[O-],Frag_77,-225.145056
CN=N,Frag_78,-149.939708
CC(=O)N(C)C,Frag_79,-287.793798
CN(C)C,Frag_80,-174.412234
C=CCC,Frag_81,-157.166545
CC=C(C)C,Frag_82,-196.474292
C=NC,Frag_83,-133.914538
CC=N,Frag_84,-133.927858
C=CC(=C)C,Frag_85,-195.258422
C/C=C\C,Frag_86,-157.169779
C=CC=C,Frag_87,-155.958904
C/C(N)=C(\C)N,Frag_88,-267.884368
C=CC(=C)N,Frag_89,-211.318325
C/C=C(\C)N,Frag_90,-212.528417
C/C(O)=C(\C)O,Frag_91,-307.651541
C=CC(=C)O,Frag_92,-231.198586
C=C(N)C(=C)O,Frag_93,-286.558483
C/C=C(\C)O,Frag_94,-232.409100
C=C(N)O,Frag_95,-209.166538
CC(C)=C(C)N,Frag_96,-251.829974
COC(C)O,Frag_97,-269.546161
CN(N)CN,Frag_98,-245.785011
CC(C)C,Frag_99,-158.383644
CNC(C)C,Frag_100,-213.721311
CCNC,Frag_101,-174.418937
CCC(C)N,Frag_102,-213.731157
C/C=N\C,Frag_103,-173.218099
C=CN=C,Frag_104,-172.004639
C=C(C)C=N,Frag_105,-211.321041
C/C=C\N,Frag_106,-173.224575
C=C(N)OC,Frag_107,-248.454217
C=COC,Frag_108,-193.087412
C/C=C(/N)O,Frag_109,-248.468038
C/C=C\O,Frag_110,-193.104447
CC(C)N,Frag_111,-174.431513
C/C=C(/C)N,Frag_112,-212.530782
CCC(C)C,Frag_113,-197.681945
CC1CCC1,Frag_114,-196.457976
CN=[N+](C)[O-],Frag_115,-264.456181
